Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"René Pinto","TBR",25,83,2,5,10,0,0.024096385,0.421686746,0.1125,0.348837209,0.2125,0.240963855,0.325,0.2485824615122324,0.219,62.20363007632109,-0.0014669192023575306,-3.5316361594778645,1.4816649556159973,0.06020892424249004,25,12,3,0,2,0,1,0,0,35,17,80,2,"Rene Pinto",19859,650907
"Jonathan Araúz","- - -",15,41,1,3,5,0,0.024390243,0.292682926,0.078947368,0.153846153,0.131578947,0.15,0.210526315,0.15740371644496917,0.282,-1.9895505860159275,-0.5069974488578737,-5.524122266400967,0.1269087428227067,-0.43062289668895437,23,4,0,0,1,0,0,1,1,12,5,38,2,"Jonathan Arauz",20275,660620
"Royce Lewis","MIN",12,41,2,5,5,0,0.024390243,0.121951219,0.25,0.303030303,0.3,0.31707317,0.55,0.37028682231903076,0.315,144.77061197014368,0.06825536070391536,2.1338458757510392,1.0859991312026978,0.47413691044326345,23,6,4,0,1,0,0,0,0,5,12,40,2,"Royce Lewis",20437,668904
"Steele Walker","TEX",5,16,1,1,1,0,0.125,0.25,0.214285714,0,0.071428571,0.1875,0.285714285,0.21559308469295502,0.317,34.90553623799402,-0.008278160355985165,-1.1802883284332495,-0.5927777737379074,-0.13306699695037943,25,0,0,0,2,0,0,0,0,4,1,14,2,"Steele Walker",22093,667727
"Mark Vientos","NYM",16,41,1,3,3,0,0.121951219,0.292682926,0.111111111,0.217391304,0.166666666,0.268292682,0.277777777,0.2515268645635465,0.28,62.76335921412202,-0.20354690728709102,-1.9773308447345874,-1.617881327867508,-0.22955186616397627,22,4,1,0,5,0,0,0,0,12,6,36,2,"Mark Vientos",22184,668901
"Luis Campusano","SDP",16,50,1,4,5,0,0.02,0.22,0.083333333,0.297297297,0.25,0.26,0.333333333,0.25721461057662964,0.258,66.81664705247674,0.009189201053231955,-1.9184983225704801,-0.3323679268360138,-0.05592748135875514,23,10,1,0,1,0,0,1,0,11,12,48,2,"Luis Campusano",22217,669134
"Bubba Thompson","TEX",55,181,1,18,9,18,0.038674033,0.309392265,0.047058823,0.38938053,0.264705882,0.301675977,0.311764705,0.27436425299617834,0.203,76.39674736870941,3.2197030410170555,-1.5877801320455074,-1.8578520864248276,0.2388978782690744,24,39,5,0,7,0,2,0,2,56,45,170,2,"Bubba Thompson",22261,669352
"Cal Stevenson","OAK",23,71,0,5,1,1,0.112676056,0.323943661,0.05,0.263157894,0.166666666,0.260869565,0.216666666,0.22436722119649252,0.277,45.02872687504886,0.11073870165273547,-4.281252760171635,0.4598322808742523,-0.16561067886974956,25,7,3,0,8,0,0,1,2,23,10,60,2,"Cal Stevenson",22411,670276
"Gabriel Arias","CLE",16,57,1,9,5,1,0.140350877,0.280701754,0.127659575,0.266666666,0.191489361,0.321428571,0.319148936,0.2940730058721134,0.29,91.52919339328632,0.3189929495565593,-0.22434115422508139,-3.2567661851644516,-0.17634022037694003,22,6,1,1,8,0,1,0,1,16,9,47,2,"Gabriel Arias",22563,672356
"Gabriel Moreno","TOR",25,73,1,10,7,0,0.05479452,0.109589041,0.057971015,0.35,0.318840579,0.356164383,0.376811594,0.32555439047617457,0.299,113.85845214616685,-0.18026955053210258,0.9581567744591819,4.240176260471344,0.7880679489617735,22,20,1,0,4,0,0,0,0,8,22,69,2,"Gabriel Moreno",22664,672515
"Oswald Peraza","NYY",18,57,1,8,2,2,0.105263157,0.157894736,0.12244898,0.358974358,0.306122448,0.403508771,0.428571428,0.3710821155916181,0.343,144.6539706401862,0.3655738248489797,3.2297668402872035,0.4357880800962448,0.5740333258721542,22,11,3,0,6,0,2,0,0,9,15,49,2,"Oswald Peraza",22823,672724
"Tucupita Marcano","PIT",49,177,2,18,13,2,0.056497175,0.24858757,0.1,0.269565217,0.20625,0.255813953,0.30625,0.24913818094619486,0.21,54.9925190688062,0.28959636483341455,-8.96599854074818,1.1707934737205505,-0.17983345980715001,22,23,6,2,10,0,1,1,5,44,33,160,2,"Tucupita Marcano",22871,672779
"Lenyn Sosa","CHW",11,36,1,3,1,0,0.027777777,0.333333333,0.114285714,0.136363636,0.114285714,0.138888888,0.228571428,0.16083122293154398,0.239,-4.2806037265435375,0.18019418558105826,-4.044287005047952,-0.11216023564338684,-0.31694022924991466,22,2,1,0,1,0,0,0,0,12,4,35,2,"Lenyn Sosa",22896,672820
"Jose Barrero","CIN",48,174,2,13,10,4,0.051724137,0.436781609,0.054545455,0.264367816,0.151515151,0.195402298,0.206060606,0.18278244651597123,0.18,5.7087799483938495,0.548824577126652,-18.51310537652452,0.6666101217269897,-1.2460066922583213,24,20,3,0,9,0,0,0,0,76,25,165,2,"Jose Barrero",23378,676480
"Jonah Bride","OAK",58,187,1,17,6,1,0.101604278,0.171122994,0.043209877,0.246153846,0.203703703,0.301075268,0.24691358,0.2571651518985789,0.282,68.18337747497924,-0.13699024030938745,-6.832182074962884,0.33834682404994965,-0.0612404186083023,26,28,4,0,19,0,4,1,1,32,33,162,2,"Jonah Bride",24703,681146
"Will Brennan","CLE",11,45,1,6,8,2,0.044444444,0.088888888,0.142857143,0.378378378,0.357142857,0.4,0.5,0.38522694463079626,0.324,155.8819607046243,0.5345465904101729,3.3643189001199736,-0.9344411790370941,0.4044678422547667,24,12,1,1,2,1,1,0,0,4,15,42,2,"Will Brennan",25660,686823
"Brett Baty","NYM",11,42,2,4,5,0,0.047619047,0.19047619,0.157894737,0.178571428,0.184210526,0.243902439,0.342105263,0.2600233569377806,0.332,68.5730422294358,-0.8525753580033779,-2.3861255624169906,-0.18793439865112305,-0.11872649190852719,22,5,0,0,2,0,1,0,0,8,7,38,2,"Brett Baty",26123,683146
"Manny Piña","ATL",5,17,0,1,2,0,0.058823529,0.058823529,0,0.142857142,0.142857142,0.235294117,0.142857142,0.18686225484399235,0.298,13.812180467927623,-0.01245569670572877,-1.714775615534816,-0.049399107694625854,-0.12389413176335452,35,2,0,0,1,0,1,1,0,1,2,14,1,"Manny Pina",2829,444489
"Charlie Culberson","TEX",70,124,2,19,12,2,0.04032258,0.25,0.104347826,0.329268292,0.252173913,0.283333333,0.356521739,0.28097876409689587,0.251,81.06645335771354,0.10272423643618822,-2.539203912681544,-5.186223208904266,-0.3996284119180402,33,21,6,0,5,0,0,0,4,31,29,115,1,"Charlie Culberson",3298,518586
"Justin Upton","SEA",17,57,1,2,3,0,0.105263157,0.403508771,0.083333333,0.208333333,0.125,0.263157894,0.208333333,0.23091199418954683,0.249,52.04381180579543,-1.0582373826764524,-4.134241090827523,-1.2949423789978027,-0.3808811292969527,34,4,1,0,6,0,3,0,0,23,6,48,1,"Justin Upton",5222,457708
"Juan Lagares","LAA",20,62,0,4,0,0,0.032258064,0.241935483,0.066666667,0.244444444,0.183333333,0.209677419,0.25,0.20278369419036374,0.242,24.083892091054473,0.2150231348350644,-5.081525532073384,-0.10454526543617249,-0.3387619030201961,33,8,2,1,2,0,0,0,0,15,11,60,1,"Juan Lagares",5384,501571
"Abraham Almonte","BOS",15,37,1,7,2,1,0.027027027,0.324324324,0.142857143,0.363636363,0.257142857,0.297297297,0.4,0.3055950548197772,0.234,92.66735885464742,0.34980155900120735,0.044499664907423964,-1.575267106294632,-0.03793474344462332,33,6,2,0,1,0,1,0,0,12,9,35,1,"Abraham Almonte",5486,501659
"Alcides Escobar","WSN",42,131,0,12,8,1,0.038167938,0.244274809,0.064516129,0.29347826,0.217741935,0.259541984,0.282258064,0.24193589013951425,0.233,53.03626161869658,0.33183675818145275,-6.81609374874655,-0.7190951108932495,-0.3185055694150426,35,21,4,2,5,0,2,0,0,32,27,124,1,"Alcides Escobar",6310,444876
"Ehire Adrianza","- - -",37,110,0,8,7,1,0.1,0.227272727,0.030927836,0.232876712,0.175257731,0.263636363,0.206185567,0.22231580506671558,0.274,39.39274896331543,0.05735905794426799,-7.688393822075894,-1.541508138179779,-0.5722145029591912,32,14,3,0,11,0,1,1,0,25,17,97,1,"Ehire Adrianza",8418,501303
"Dustin Garneau","DET",8,11,0,1,1,0,0.09090909,0.363636363,0.1,0.5,0.3,0.363636363,0.4,0.3379929607564753,0.334,122.48352662751618,-0.008685329463332891,0.2696218829386897,-0.25201112031936646,0.03835428167020839,34,2,1,0,1,0,0,0,0,4,3,10,1,"Dustin Garneau",9433,572863
"Chris Owings","BAL",27,68,0,6,0,1,0.147058823,0.352941176,0.035714285,0.1875,0.107142857,0.253731343,0.142857142,0.20397029083166549,0.238,29.29114503474427,-0.4342491854913533,-5.844906895267108,-2.0940240621566772,-0.6078902723869438,30,4,2,0,10,0,1,0,1,24,6,56,1,"Chris Owings",10030,572008
"Phil Gosselin","- - -",34,77,0,6,2,0,0.025974025,0.311688311,0.027027027,0.22,0.148648648,0.181818181,0.175675675,0.16282531735184905,0.207,-4.258638789646623,-0.8130679368041456,-9.884790180597792,1.2274553775787354,-0.6465053643359288,33,10,0,1,2,0,1,0,0,24,11,74,1,"Phil Gosselin",10953,594838
"Niko Goodrum","HOU",15,45,0,2,1,1,0.044444444,0.511111111,0.046511628,0.25,0.116279069,0.155555555,0.162790697,0.14559987386067708,0.205,-12.98969771050506,0.4078672551549971,-5.313748698044899,0.4617295265197754,-0.36010484861982606,30,3,2,0,2,0,0,0,0,23,5,43,1,"Niko Goodrum",12092,592348
"Kevin Pillar","LAD",4,13,0,1,0,0,0.076923076,0.307692307,0.083333333,0.125,0.083333333,0.153846153,0.166666666,0.1500169955767118,0.272,-8.472783040961772,-0.03638979000970721,-1.6747541837882693,1.0541910603642464,-0.01825149598690562,33,0,1,0,1,0,0,0,0,4,1,12,1,"Kevin Pillar",12434,607680
"Elier Hernandez","TEX",14,35,0,4,3,0,0.028571428,0.428571428,0.060606061,0.315789473,0.181818181,0.2,0.242424242,0.19277431964874267,0.183,18.795967115481336,-0.09592014318332076,-3.2941743950852382,0.0956186056137085,-0.21968376650506313,27,4,2,0,1,0,0,1,0,15,6,33,1,"Elier Hernandez",13750,609274
"Adalberto Mondesi","KCR",15,54,0,3,3,5,0.074074074,0.37037037,0,0.233333333,0.14,0.203703703,0.14,0.16559132381721778,0.211,-4.853481972350925,0.9597551538608968,-5.41177818793456,3.86095929145813,0.016377078141171605,26,7,0,0,4,0,0,0,0,20,7,50,1,"Adalberto Mondesi",13769,609275
"Dom Nuñez","COL",14,41,0,3,2,0,0.146341463,0.243902439,0.03030303,0.16,0.121212121,0.243902439,0.151515151,0.19623153965647627,0.245,8.234069406979428,-0.2940865266136825,-4.665397425113245,-0.1254953294992447,-0.3550939788162707,27,3,1,0,6,0,0,2,0,10,4,33,1,"Dom Nunez",15055,624513
"Jack Mayfield","LAA",23,74,1,8,6,1,0.04054054,0.229729729,0.085714286,0.23076923,0.185714285,0.229729729,0.271428571,0.22378070048383764,0.221,38.907337776882436,0.3654452031478286,-4.721863754763178,-1.793526753783226,-0.4385117665910493,31,10,1,1,3,0,1,0,0,17,13,70,1,"Jack Mayfield",15402,608686
"Clint Frazier","CHC",19,45,0,4,1,1,0.155555555,0.244444444,0.081081081,0.307692307,0.216216216,0.355555555,0.297297297,0.30544678767522176,0.3,98.65842332638228,-0.03394722333177924,-0.10408861494541566,-2.4882506132125854,-0.10982143114296145,27,5,3,0,7,0,1,0,0,11,8,37,1,"Clint Frazier",15983,640449
"Monte Harrison","LAA",9,14,1,5,3,1,0.142857142,0.571428571,0.272727273,0.5,0.181818181,0.357142857,0.454545454,0.36096806611333576,0.282,135.75873815117058,0.32452151365578175,0.887870560604075,0.7978803515434265,0.22345889857028428,26,1,0,0,2,0,1,0,0,8,2,11,1,"Monte Harrison",17216,656509
"Kelvin Gutiérrez","BAL",12,33,0,2,3,1,0.121212121,0.242424242,0.035714286,0.2,0.142857142,0.25,0.178571428,0.20837516337633133,0.284,32.4008925866676,0.42629224387928843,-2.083988210350476,-1.7698423312976956,-0.29512254431112567,27,3,1,0,4,0,0,0,0,8,4,28,1,"Kelvin Gutierrez",17468,642721
"Narciso Crook","CHC",4,9,0,1,2,0,0,0.333333333,0.125,0.333333333,0.25,0.222222222,0.375,0.23836975627475315,0.254,52.79287400549564,-0.09805399877950549,-0.5916781913358381,-0.29046789929270744,-0.06014917932590139,26,1,1,0,0,0,0,1,0,3,2,8,1,"Narciso Crook",17473,643271
"Richie Martin","BAL",13,33,0,4,3,3,0.09090909,0.303030303,0.133333334,0.25,0.166666666,0.242424242,0.3,0.24001410874453458,0.238,54.737323869645735,0.588334727101028,-1.0924864485606942,1.5664433240890503,0.15927939516741868,27,3,0,2,3,0,0,0,0,10,5,30,1,"Richie Martin",17736,621006
"Willie Calhoun","- - -",22,62,1,7,3,0,0.14516129,0.129032258,0.115384616,0.139534883,0.134615384,0.274193548,0.25,0.2488208576556175,0.309,58.74665091762412,-0.2372920005582273,-3.145501862559603,-1.8046896532177925,-0.3113903879972406,27,3,3,0,9,0,1,0,0,8,7,52,1,"Willie Calhoun",17838,641432
"Brendon Davis","DET",3,11,0,2,0,1,0.09090909,0.272727272,0,0.285714285,0.2,0.272727272,0.2,0.22331323406913064,0.311,41.52204687867159,0.25013004383072257,-0.4737259770594928,-1.1751983389258385,-0.1366258407178351,24,2,0,0,1,0,0,0,0,3,2,10,1,"Brendon Davis",18587,663478
"Lucius Fox","WSN",10,28,0,2,2,1,0.035714285,0.321428571,0,0.125,0.08,0.115384615,0.08,0.0944786759523245,0.182,-47.791189877253885,0.3672297759912908,-4.440642732730698,-1.9767596125602722,-0.5727769456416926,24,2,0,0,1,0,0,0,2,9,2,25,1,"Lucius Fox",18899,665650
"Estevan Florial","NYY",17,35,0,4,1,2,0.085714285,0.371428571,0,0.166666666,0.096774193,0.2,0.096774193,0.15537134408950806,0.235,-7.633305960927079,0.36531127570196986,-3.8738707723785906,0.4406764432787895,-0.24431995983108826,24,3,0,0,3,0,1,0,0,13,3,31,1,"Estevan Florial",19151,664314
"Alex Call","- - -",47,131,5,18,13,3,0.114503816,0.229007633,0.175438596,0.278481012,0.236842105,0.335877862,0.412280701,0.33150136106796846,0.279,114.59512113729556,-0.12509901681914926,2.1059544972381548,-0.8081752061843872,0.6042927656555649,27,18,3,1,15,0,2,0,0,30,27,114,1,"Alex Call",19296,669743
"Jose Rojas","LAA",22,57,0,1,1,0,0,0.333333333,0.035714285,0.189189189,0.125,0.140350877,0.160714285,0.1344284352503325,0.182,-24.173485845398922,-0.03511759825050831,-7.999847850949168,0.8513760715723038,-0.5614001490811311,29,5,2,0,0,0,1,0,0,19,7,56,1,"Jose Rojas",19331,670351
"David MacKinnon","- - -",22,57,0,2,6,0,0.105263157,0.298245614,0,0.205882352,0.14,0.228070175,0.14,0.18104244533338046,0.259,10.136824129290408,-0.020554250499117188,-5.78455411398158,-1.4574886783957481,-0.5712247651465204,27,7,0,0,6,0,0,1,0,17,7,50,1,"David MacKinnon",19625,676950
"Brent Rooker","- - -",16,36,0,1,2,0,0.083333333,0.305555555,0.03125,0.19047619,0.125,0.222222222,0.15625,0.18609650101926592,0.264,13.85336392442526,-0.12653979333117604,-3.741245423470894,-0.759616382420063,-0.35107635735805337,27,3,1,0,3,0,1,0,0,11,4,32,1,"Brent Rooker",19627,667670
"Esteban Quiroz","CHC",14,47,0,3,3,1,0.085106382,0.191489361,0,0.354838709,0.275,0.369565217,0.275,0.30256000549896905,0.29,96.6845159020497,-0.3225877839140594,-0.5036347172986664,0.3776353597640991,0.1563514972264303,30,11,0,0,4,0,2,0,1,9,11,40,1,"Esteban Quiroz",19780,606019
"Caleb Hamilton","MIN",22,23,1,5,1,0,0.173913043,0.608695652,0.166666667,0,0.055555555,0.227272727,0.222222222,0.2194080569527366,0.222,38.25337078385198,-0.0628150012344122,-1.6609314935787,-0.5855236053466797,-0.159540528213184,27,0,0,0,4,0,0,0,1,14,1,18,1,"Caleb Hamilton",19842,643348
"Aaron Whitefield","LAA",5,11,0,0,0,0,0,0.454545454,0,0,0,0,0,0,0.189,-100,0,-2.711796460838749,0.5609640413895249,-0.18932436623893925,25,0,0,0,0,0,0,0,0,5,0,11,1,"Aaron Whitefield",19938,664334
"Khalil Lee","NYM",2,2,1,1,3,0,0,0,1.5,0,0.5,0.5,2,1.0360007286071777,0.911,599.166416281855,0,1.1599031290179638,-0.9166825106367469,0.032753491938290934,24,0,0,0,0,0,0,0,0,0,1,2,1,"Khalil Lee",19952,666137
"J.J. Matijevic","HOU",32,71,2,7,5,1,0.028169014,0.352112676,0.119402985,0.3,0.208955223,0.253521126,0.328358208,0.2580757527284219,0.259,66.41591173963788,0.06472548749297857,-2.618512875158598,-1.3933427035808563,-0.18560567173557802,26,10,2,0,2,0,2,0,0,25,14,67,1,"J.J. Matijevic",20165,656695
"Jared Young","CHC",6,22,0,2,0,1,0.136363636,0.318181818,0.105263158,0.416666666,0.263157894,0.363636363,0.368421052,0.32912446693940595,0.315,114.84861158340145,-0.04515762347728014,0.3343800521939584,-0.4518522825092077,0.06704417014087888,26,3,2,0,3,0,0,0,0,7,5,19,1,"Jared Young",20404,676724
"Alejo Lopez","CIN",61,156,1,15,10,3,0.057692307,0.134615384,0.068965517,0.300813008,0.262068965,0.314102564,0.331034482,0.28600309279657177,0.28,76.28840376405965,-0.32830418227240443,-4.625961224365458,-0.8085205554962158,-0.007736321471229886,26,31,5,1,9,1,2,0,0,21,38,145,1,"Alejo Lopez",21127,664670
"Sean Bouchard","COL",27,97,3,9,11,0,0.216494845,0.257731958,0.202702703,0.404255319,0.297297297,0.453608247,0.5,0.41710064521769885,0.36,159.25868458557537,0.024083839263767004,6.702448156994825,-1.3155348896980286,0.9155925623019263,26,13,6,0,21,0,1,1,0,25,22,74,1,"Sean Bouchard",21270,656248
"Dalton Guthrie","PHI",14,28,1,3,5,1,0.214285714,0.25,0.142857143,0.461538461,0.333333333,0.5,0.476190476,0.4367065280675888,0.363,185.25630680360717,0.1308753858320415,2.9043929007574505,-1.0568033456802368,0.29501714572149995,26,6,0,0,6,0,1,0,0,7,7,21,1,"Dalton Guthrie",21293,656495
"Mark Kolozsvary","CIN",10,21,1,3,3,0,0.047619047,0.428571428,0.25,0.3,0.2,0.238095238,0.45,0.2936928669611613,0.236,81.54647361075233,0.23696714732795954,-0.21327384279564016,-0.5810096561908722,-0.00762665741533073,26,1,2,0,1,0,0,0,0,9,4,20,1,"Mark Kolozsvary",21304,656627
"Ford Proctor","SFG",7,22,1,3,6,0,0.09090909,0.136363636,0.166666666,0.0625,0.111111111,0.181818181,0.277777777,0.19697000763633035,0.302,23.90273789195575,-0.02022199798375368,-1.9653047300095314,0.418386809527874,-0.08304242870935472,25,1,0,0,2,0,0,2,0,3,2,18,1,"Ford Proctor",21634,665154
"Sebastián  Rivero","KCR",17,29,0,2,1,0,0.068965517,0.344827586,0,0.25,0.153846153,0.214285714,0.153846153,0.17546039819717407,0.221,2.1138773738311176,-0.004090682603418827,-3.1984698659835518,1.19820037484169,-0.11377999892052007,23,4,0,0,2,0,0,0,1,10,4,26,1,"Sebastian  Rivero",21735,665861
"Esteury Ruiz","- - -",17,36,0,3,2,1,0.027777777,0.194444444,0.085714286,0.214285714,0.171428571,0.194444444,0.257142857,0.19686013460159302,0.216,24.529421597230396,-0.5236852741800249,-3.6803361010203197,-0.7578646242618561,-0.3361031272956322,23,4,1,1,1,0,0,0,0,7,6,35,1,"Esteury Ruiz",21780,665923
"Buddy Kennedy","ARI",30,94,1,10,12,0,0.085106382,0.244680851,0.108433735,0.278688524,0.216867469,0.287234042,0.325301204,0.2714666134499489,0.258,71.21793419329457,0.5288851065561175,-2.6144897954676534,0.688936629332602,0.13698586348448336,23,13,2,2,8,0,1,2,0,23,18,83,1,"Buddy Kennedy",22505,671083
"Heliot Ramos","SFG",9,22,0,4,0,0,0.09090909,0.272727272,0,0.142857142,0.1,0.181818181,0.1,0.1429631601680409,0.294,-13.025755729560238,0.018467655405402184,-2.8705251894566395,-2.061012327671051,-0.43841517715096623,22,2,0,0,2,0,0,0,0,6,2,20,1,"Heliot Ramos",22515,671218
"Tyler Freeman","CLE",24,86,0,9,3,1,0.046511627,0.127906976,0.038961039,0.283582089,0.246753246,0.313953488,0.285714285,0.2739752420159273,0.27,77.34059399179132,0.47877007350325584,-1.7141071438977376,-0.9938101768493652,0.00108294269458592,23,16,3,0,4,0,4,1,0,11,19,77,1,"Tyler Freeman",22532,671289
"Yainer Diaz","HOU",6,9,0,0,1,0,0.111111111,0.222222222,0.125,0.166666666,0.125,0.222222222,0.25,0.21669121583302817,0.295,37.199297412447635,-0.021730927284806967,-0.6577561739718669,-0.30648930530878715,-0.07137436484315128,23,0,1,0,1,0,0,0,0,2,1,8,1,"Yainer Diaz",23003,673237
"Canaan Smith-Njigba","PIT",3,7,0,1,0,0,0.142857142,0,0.2,0.2,0.2,0.428571428,0.4,0.3814905285835266,0.401,145.49165120918244,-0.008490897118463181,0.36148727852017115,-1.0957381427288055,-0.05183692997268269,23,0,1,0,1,0,1,0,0,0,1,5,1,"Canaan Smith-Njigba",23264,675986
"Jordan Groshans","MIA",17,65,1,9,2,0,0.061538461,0.2,0.049180328,0.319148936,0.262295081,0.307692307,0.311475409,0.2782267607175387,0.263,74.84707308754575,-0.24370796093717217,-2.143247121701486,-0.6956096291542053,-0.0635427589440587,22,15,0,0,4,0,0,0,0,13,16,61,1,"Jordan Groshans",23794,677954
"Terrin Vavra","BAL",40,103,1,14,12,0,0.116504854,0.184466019,0.078651685,0.309859154,0.258426966,0.339805825,0.337078651,0.303440669207897,0.321,99.51514414204146,-1.5787044768221676,-1.634902005154469,-1.1102561242878437,0.05358994466610344,25,19,2,1,12,0,0,2,0,19,23,89,1,"Terrin Vavra",24400,679631
"Richie Palacios","CLE",54,123,0,7,10,2,0.073170731,0.162601626,0.053571428,0.279569892,0.232142857,0.292682926,0.285714285,0.25800034892363627,0.277,66.06265480461845,0.3843394727446139,-4.3129824035930495,-2.931819260120392,-0.35248314275064924,25,20,6,0,9,1,1,1,0,20,26,112,1,"Richie Palacios",24589,680700
"David Hensley","HOU",16,34,1,7,5,0,0.147058823,0.176470588,0.24137931,0.409090909,0.344827586,0.44117647,0.586206896,0.43950355052948,0.349,194.50012855673975,-0.02366673992946744,3.5919189558194295,-1.611744999885559,0.3207453667575397,26,6,2,1,5,0,0,0,0,6,10,29,1,"David Hensley",25111,682073
"Michael Stefanic","LAA",25,69,0,5,0,0,0.072463768,0.173913043,0.032786885,0.244897959,0.196721311,0.279411764,0.229508196,0.2389059908249799,0.266,49.58547525612811,-0.04992410307750106,-3.9643863726621174,0.8339575678110123,-0.09969637799076637,26,10,2,0,5,0,2,0,1,12,12,61,1,"Michael Stefanic",25353,683021
"Ender Inciarte","NYM",11,8,0,1,0,0,0,0,0,0.125,0.125,0.125,0.125,0.11048135161399841,0.201,-33.679935839511764,-0.004139080177992582,-1.2466567721504258,-0.036640018224716187,-0.10587664966914323,31,1,0,0,0,0,0,0,0,0,1,8,0,"Ender Inciarte",4922,542255
"Sandy León","- - -",34,86,0,6,4,0,0.15116279,0.313953488,0.042253521,0.272727272,0.169014084,0.297619047,0.211267605,0.24634237658409847,0.263,57.216686910995485,-1.448752160264121,-5.589132209230307,0.6429540514945984,-0.23392630506787346,33,9,3,0,13,0,0,0,2,27,12,71,0,"Sandy Leon",5273,506702
"Steven Souza Jr.","SEA",6,19,0,0,1,0,0,0.421052631,0,0.272727272,0.157894736,0.157894736,0.157894736,0.13955539151241905,0.169,-12.45203197775749,-0.02936929138377309,-2.4336670499401722,-0.2251255065202713,-0.21610908553271926,33,3,0,0,0,0,0,0,0,8,3,19,0,"Steven Souza Jr.",5667,519306
"Tim Beckham","MIN",12,25,0,1,1,0,0,0.36,0,0.125,0.08,0.08,0.08,0.07070806503295898,0.181,-66.72570208478767,0.06070882175117731,-4.629691454588368,-1.113603264093399,-0.5200586590239544,32,2,0,0,0,0,0,0,0,9,2,25,0,"Tim Beckham",7949,542921
"Dee Strange-Gordon","WSN",23,59,0,6,2,3,0,0.13559322,0.050847458,0.352941176,0.305084745,0.305084745,0.355932203,0.2882106890112667,0.213,84.67777922395607,0.21167420595884323,-0.8386420646018489,-4.140556246042252,-0.30991947337764825,34,16,1,1,0,0,0,0,0,8,18,59,0,"Dee Strange-Gordon",8203,543829
"David Robertson","- - -",58,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.24421674200907204,0.12574951350688934,-0.008830522373071225,37,0,0,0,0,0,0,0,0,1,0,1,0,"David Robertson",8241,502085
"Lorenzo Cain","MIL",43,156,1,17,9,2,0.051282051,0.23076923,0.055172414,0.229357798,0.179310344,0.23076923,0.234482758,0.21158192173028603,0.23,31.54064106283333,-0.29077275190502405,-12.698830105190268,1.4064264297485352,-0.622796816379276,36,20,5,0,8,0,2,1,0,36,26,145,0,"Lorenzo Cain",9077,456715
"Billy Hamilton","- - -",37,23,0,13,0,10,0.086956521,0.52173913,0,0.125,0.05,0.136363636,0.05,0.102788123217496,0.196,-44.598504624200665,1.7585212807171047,-2.0599210677350417,-0.673013910651207,-0.2062773991761664,31,1,0,0,2,0,0,0,1,12,1,20,0,"Billy Hamilton",10199,571740
"Rob Brantly","NYY",1,3,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666666,0.42049233118693036,0.333,179.53654565897872,0.002971143228933215,0.27147796448550177,0.10821645520627499,0.04982250109493436,32,0,1,0,0,0,0,0,0,0,1,3,0,"Rob Brantly",10655,542963
"Andrelton Simmons","CHC",35,85,0,8,7,4,0.082352941,0.152941176,0.013333333,0.209677419,0.173333333,0.243902439,0.186666666,0.20352310232999848,0.199,28.96562804958936,0.905156874563545,-6.109942645833304,1.3633905053138733,-0.19168172139428755,32,12,1,0,7,0,0,0,3,13,13,75,0,"Andrelton Simmons",10847,592743
"Tony Wolters","LAD",2,4,0,0,0,0,0,0.75,0,0,0,0,0,0,0.005,-100,0,-0.9808279649025143,-0.13093401119112968,-0.10229854111762796,30,0,0,0,0,0,0,0,0,3,0,4,0,"Tony Wolters",11470,547172
"Dixon Machado","SFG",5,17,0,1,0,0,0.058823529,0.294117647,0,0.3,0.2,0.294117647,0.2,0.23885347913293278,0.281,52.541578752225945,-0.21913054352626204,-1.1564951995169364,1.0239257216453552,0.047418485166816855,30,3,0,0,1,0,1,0,0,5,3,15,0,"Dixon Machado",11472,553988
"Yolmer Sánchez","- - -",17,44,0,1,2,0,0.113636363,0.295454545,0,0.166666666,0.108108108,0.214285714,0.108108108,0.1661695951507205,,-5.764088930755889,-0.8316112267784774,-6.068317949919454,1.1033186791464686,-0.37528600412156804,30,4,0,0,5,0,0,0,2,13,4,37,0,"Yolmer Sanchez",11602,570560
"Travis Shaw","BOS",7,19,0,0,0,0,0,0.368421052,0,0,0,0,0,0,0.081,-100,0,-4.769517479750338,-2.0069258213043213,-0.6484474386165172,32,0,0,0,0,0,0,0,0,7,0,19,0,"Travis Shaw",11982,543768
"Jason Krizan","SFG",3,10,0,0,0,0,0.2,0.3,0,0.2,0.125,0.3,0.125,0.2261338710784912,0.251,43.84423782369968,-0.039522037375718355,-0.6919622069874161,0.04636039584875107,-0.031704784467931506,33,1,0,0,2,0,0,0,0,3,1,8,0,"Jason Krizan",12394,607249
"Taylor Motter","CIN",2,6,0,0,0,0,0,0.5,0,0.333333333,0.166666666,0.166666666,0.166666666,0.14730846881866455,0.184,-18.54741385914076,-0.004139080177992582,-0.8305379230514482,-1.5411295238882303,-0.22736782196961206,32,1,0,0,0,0,0,0,0,3,1,6,0,"Taylor Motter",12399,600301
