Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Brett Phillips","LAA",40,71,3,9,6,3,0.112676056,0.507042253,0.158730159,0.333333333,0.174603174,0.267605633,0.333333333,0.2676201068179708,0.236,64.49050356399931,0.685172104742378,-2.335721575118986,-1.416963391005993,-0.1309154833357864,29,7,1,0,8,0,0,0,0,36,11,63,2,"Brett Phillips",14735,621433
"Hunter Dozier","KCR",29,91,2,8,9,2,0.087912087,0.318681318,0.121951219,0.25,0.182926829,0.252747252,0.304878048,0.24678207229781937,0.241,47.36491050861461,0.9838640736415982,-4.755309191817912,-0.6864898204803467,-0.2308165088156789,31,10,2,1,8,0,0,1,0,29,15,82,2,"Hunter Dozier",15117,641531
"Austin Wynns","- - -",51,145,1,11,10,1,0.062068965,0.268965517,0.069230769,0.285714285,0.207692307,0.267605633,0.276923076,0.2452995218861271,0.224,38.4857580982942,-0.19684880087152123,-11.277778833866174,7.8787663308903575,0.15256944439567247,32,20,6,0,9,0,2,1,3,39,27,130,2,"Austin Wynns",15271,642851
"Myles Straw","CLE",147,518,1,52,29,20,0.081081081,0.187258687,0.058441558,0.294594594,0.238095238,0.30078125,0.296536796,0.2684405096806586,0.272,68.0582929435455,3.2360439840704203,-16.58928763005164,0.4187431335449219,0.16252377384086897,28,88,18,3,42,0,2,6,6,97,110,462,2,"Myles Straw",17620,664702
"Victor Robles","WSN",36,126,0,15,8,8,0.087301587,0.142857142,0.065420561,0.359550561,0.29906542,0.385245901,0.364485981,0.3384637133996995,0.322,112.80397425031484,1.3054707669652998,3.3041071779225675,-3.860881209373474,0.3715855428571523,26,26,5,1,11,0,4,0,4,18,32,107,2,"Victor Robles",18363,645302
"Danny Mendick","NYM",35,69,1,4,4,1,0.057971014,0.217391304,0.092307692,0.224489795,0.184615384,0.231884057,0.276923076,0.22578673950140027,0.245,40.43403226821047,-0.930921258404851,-6.022655764334409,-4.322431709617376,-0.7976950851591313,29,8,3,0,4,0,0,0,0,15,12,65,2,"Danny Mendick",18889,664901
"Nicky Lopez","- - -",94,262,1,32,25,6,0.099236641,0.152671755,0.075555555,0.275675675,0.231111111,0.325581395,0.306666666,0.28841763226560846,0.292,76.40624324315225,0.9299755580723286,-6.500421727670918,8.660915106534958,1.1105648498410092,28,40,8,3,26,0,6,1,4,40,52,225,2,"Nicky Lopez",19339,670032
"Kyle Lewis","ARI",16,54,1,2,2,0,0.055555555,0.388888888,0.098039215,0.24137931,0.156862745,0.203703703,0.25490196,0.20355575724884314,0.22,20.35448184410354,-0.06445653410628438,-5.3925711640067435,-1.1911968663334846,-0.473471618401321,27,5,2,0,3,0,0,0,0,21,8,51,2,"Kyle Lewis",19508,641786
"Abraham Toro","MIL",9,21,2,4,9,0,0.095238095,0.238095238,0.333333333,0.545454545,0.444444444,0.523809523,0.777777777,0.5438676476478577,0.475,249.7636588942048,-0.09464260516688228,3.8015838821778853,-2.041576698422432,0.2466877959425026,26,6,0,0,2,0,1,0,0,5,8,18,2,"Abraham Toro",19844,647351
"Eguy Rosario","SDP",11,37,2,6,6,0,0.027027027,0.324324324,0.25,0.318181818,0.25,0.27027027,0.5,0.3224163393716554,0.249,105.37703383004526,0.15561898704618216,0.40208835469180454,0.7303959727287292,0.23834842352924054,23,5,1,1,1,0,0,0,0,12,9,36,2,"Eguy Rosario",19964,666703
"Santiago Espinal","TOR",93,254,2,30,25,2,0.070866141,0.141732283,0.086956522,0.284974093,0.247826086,0.309523809,0.334782608,0.28531162292358886,0.293,79.85616582020646,-0.7893977123312652,-6.920074671525,-2.123237371444702,-0.031404749927119086,28,41,14,0,18,1,3,1,2,36,57,230,2,"Santiago Espinal",19997,669289
"Bryce Johnson","SFG",30,48,1,7,3,3,0.083333333,0.3125,0.093023256,0.214285714,0.162790697,0.229166666,0.255813953,0.217586487531662,0.234,33.38170980521261,0.9608934544958174,-3.0005474102455354,0.4965512901544571,-0.08698532019663914,27,5,1,0,4,0,0,1,0,15,7,43,2,"Bryce Johnson",20002,669369
"Miles Mastrobuoni","CHC",61,149,1,24,5,13,0.087248322,0.2147651,0.060150376,0.31,0.240601503,0.308219178,0.300751879,0.2754492396361207,0.299,72.75365019600538,1.7291468582116067,-3.3002169742581673,-0.775517076253891,0.098647372036107,27,26,5,0,13,0,0,0,3,32,32,133,2,"Miles Mastrobuoni",20017,670156
"Nick Madrigal","CHC",92,294,2,34,28,10,0.034013605,0.081632653,0.088888889,0.282786885,0.262962962,0.311418685,0.351851851,0.293640889304732,0.294,84.94904424787619,-0.7262294092215598,-6.208113736298941,8.227544665336609,1.1979524768311096,26,52,16,1,10,0,9,0,5,24,71,270,2,"Nick Madrigal",20521,663611
"Iván Herrera","STL",13,44,0,6,4,0,0.113636363,0.25,0.054054054,0.423076923,0.297297297,0.409090909,0.351351351,0.34913354163820093,0.341,121.06687125026043,-0.04068408161401749,1.107657723378152,0.32497888803482056,0.2920069515853987,23,9,2,0,5,0,2,0,0,11,11,37,2,"Ivan Herrera",20599,671056
"Trey Cabbage","LAA",22,56,1,5,7,1,0.035714285,0.464285714,0.113207547,0.37037037,0.207547169,0.232142857,0.320754716,0.2375882672412055,0.179,43.67477727028406,-0.07524168258532882,-3.8546474637285186,-0.3369746506214142,-0.22608510483406974,26,7,3,0,2,0,0,1,0,26,11,53,2,"Trey Cabbage",21078,663550
"Canaan Smith-Njigba","PIT",15,37,0,3,5,1,0.108108108,0.432432432,0.09375,0.235294117,0.125,0.216216216,0.21875,0.19895438568012133,0.239,16.31262485550569,-0.4017897183075547,-4.237803231284066,-1.3374462723731995,-0.43053003698370623,24,2,1,1,4,0,0,1,0,16,4,32,2,"Canaan Smith-Njigba",23264,675986
"Osleivis Basabe","TBR",31,94,1,15,12,0,0.063829787,0.265957446,0.091954023,0.295081967,0.218390804,0.276595744,0.310344827,0.26167342574038405,0.258,66.15971752997496,0.4594616312533617,-3.3520250927656727,-1.71535325050354,-0.18320023394588336,22,13,5,0,6,0,1,0,0,25,19,87,2,"Osleivis Basabe",23985,678545
"Curtis Mead","TBR",24,92,1,12,5,0,0.076086956,0.228260869,0.096385542,0.327868852,0.253012048,0.326086956,0.34939759,0.3016104328891505,0.273,93.84093258421478,-0.025295068975538015,-0.7042412713031878,0.7298682630062103,0.3178082140673308,22,16,3,1,7,0,2,0,0,21,21,83,2,"Curtis Mead",23986,678554
"Terrin Vavra","BAL",27,56,0,9,5,1,0.089285714,0.214285714,0,0.324324324,0.244897959,0.314814814,0.244897959,0.26055462823973763,0.308,63.96599343561018,-0.13404310634359717,-2.551914286023056,-2.026107966899872,-0.26461596135572224,26,12,0,0,5,0,0,0,2,12,12,49,2,"Terrin Vavra",24400,679631
"David Hensley","HOU",30,94,1,12,3,1,0.106382978,0.372340425,0.047619047,0.1875,0.119047619,0.212765957,0.166666666,0.1836933785296501,0.249,9.618445791286854,0.2356523172929883,-9.944170923480975,-1.24366195499897,-0.7935166702039751,27,8,1,0,10,0,0,0,0,35,10,84,2,"David Hensley",25111,682073
"Peyton Burdick","MIA",14,37,1,4,2,1,0.081081081,0.486486486,0.151515152,0.357142857,0.181818181,0.27027027,0.333333333,0.26899846824439794,0.257,63.23362817295882,0.2864027968607843,-1.3988728962546482,-1.415177434682846,-0.15519015345084072,26,3,2,0,3,0,1,0,0,18,6,33,2,"Peyton Burdick",25459,680814
"Joey Ortiz","BAL",15,34,0,4,4,0,0,0.264705882,0.03030303,0.28,0.212121212,0.205882352,0.242424242,0.19232294489355647,0.249,16.673118103644505,0.033402024768292904,-3.361260656862635,1.2653232365846634,-0.09249519078158486,24,6,1,0,0,0,0,1,0,9,7,33,2,"Joey Ortiz",25493,687401
"Korey Lee","CHW",24,70,1,4,3,0,0.071428571,0.285714285,0.061538462,0.09090909,0.076923076,0.142857142,0.138461538,0.13392831001962935,0.238,-26.92023237197867,-0.8529628030955791,-11.498350356033367,0.15749428421258926,-0.891015609758157,24,3,1,0,5,0,0,0,0,20,5,65,2,"Korey Lee",25543,686676
"Drew Millas","WSN",11,33,1,1,6,0,0.121212121,0.151515151,0.178571429,0.318181818,0.285714285,0.375,0.464285714,0.36524730548262596,0.349,130.7592705277849,0.0820015543140471,1.339502816076479,0.4021918475627899,0.28553844655133814,25,5,2,0,4,0,0,0,1,5,8,28,2,"Drew Millas",25643,686452
"Jonny DeLuca","LAD",24,45,2,5,6,1,0.066666666,0.177777777,0.166666667,0.28125,0.261904761,0.311111111,0.428571428,0.31999896499845715,0.271,101.76733818465269,0.4069364960305393,0.5054624463461814,0.47049421072006226,0.24985769485361223,24,8,1,0,3,0,0,0,0,8,11,42,2,"Jonny DeLuca",26365,676356
"Spencer Horwitz","TOR",15,44,1,5,7,0,0.09090909,0.272727272,0.128205128,0.346153846,0.256410256,0.34090909,0.384615384,0.3222498040307652,0.296,105.4588288122376,-0.15834232605993748,0.12945365830834626,-0.19409674406051636,0.1443270094671109,25,7,2,0,4,0,1,0,0,12,10,39,2,"Spencer Horwitz",26477,687462
"Masyn Winn","STL",37,137,2,8,12,2,0.0729927,0.189781021,0.065573771,0.195876288,0.172131147,0.229629629,0.237704918,0.21079898233766908,0.25,28.32957186323547,0.1811146060936153,-11.982958563556064,-0.8463772535324097,-0.8149166574265978,21,17,2,0,10,0,0,3,2,26,21,122,2,"Masyn Winn",27479,691026
"Alika Williams","PIT",46,112,0,7,6,0,0.080357142,0.3125,0.049504951,0.303030303,0.198019801,0.27027027,0.247524752,0.23825213715836807,0.244,42.65721555288654,-0.4020087323151529,-8.358383989012907,1.0905546844005585,-0.3450803078241562,24,15,5,0,9,0,1,0,1,35,20,101,2,"Alika Williams",27604,675961
"Nolan Schanuel","LAA",29,132,1,19,6,0,0.151515151,0.143939393,0.055045872,0.325842696,0.275229357,0.401515151,0.330275229,0.3364999740178348,0.346,112.23264933282182,-1.6005026772618294,0.3342570361839603,-4.705608606338501,0.01641891130929271,21,26,3,0,20,1,3,0,0,19,30,109,2,"Nolan Schanuel",33189,694384
"Sandy León","TEX",22,44,0,4,4,0,0.022727272,0.454545454,0.048780488,0.285714285,0.146341463,0.186046511,0.195121951,0.17301343762597374,0.168,0.6963286368714867,-0.25731744710355997,-5.492725779980249,-0.04763998091220856,-0.4016983763605741,34,4,2,0,1,0,1,0,1,20,6,41,1,"Sandy Leon",5273,506702
"Abraham Almonte","NYM",8,16,0,1,0,0,0.0625,0.5,0.066666667,0.142857142,0.066666666,0.125,0.133333333,0.12122907862067223,0.185,-29.659768943370267,-0.1410923316143453,-2.711154825980089,-0.7447814345359802,-0.2903816911942512,34,0,1,0,1,0,0,0,0,8,1,15,1,"Abraham Almonte",5486,501659
"Tucker Barnhart","CHC",47,123,1,6,9,1,0.097560975,0.341463414,0.055045871,0.313432835,0.201834862,0.284552845,0.256880733,0.24957622793631826,0.234,55.40879259729138,-1.0961671457625926,-7.89090649077454,5.866130113601685,0.21503083393318762,32,18,3,0,12,0,1,1,0,42,22,109,1,"Tucker Barnhart",10200,571466
"Drew Maggi","PIT",3,6,0,1,1,0,0,0.166666666,0.166666667,0.4,0.333333333,0.333333333,0.5,0.35438311100006104,0.409,120.50958262384192,-0.0077927410893607885,0.14465694368811224,-0.018650755286216736,0.03290338700481031,34,1,1,0,0,0,0,0,0,1,2,6,1,"Drew Maggi",11381,543482
"Juniel Querecuto","STL",9,21,0,2,0,0,0.047619047,0.285714285,0.05,0.142857142,0.1,0.142857142,0.15,0.13439055000032699,0.219,-22.89343199921361,0.11185344774276018,-3.085321677460911,1.4751507863402367,-0.08937794237487781,30,1,1,0,1,0,0,0,0,6,2,20,1,"Juniel Querecuto",12140,578570
"Ben Gamel","SDP",6,15,0,2,2,0,0,0.133333333,0.066666666,0.23076923,0.2,0.2,0.266666666,0.20058899720509846,0.252,23.705911580103713,0.08619253803044558,-1.3315605610108134,-0.38237129151821136,-0.12006309091645848,31,2,1,0,0,0,0,0,0,2,3,15,1,"Ben Gamel",12160,592325
"Curt Casali","CIN",40,96,0,8,6,0,0.114583333,0.239583333,0.025,0.245614035,0.175,0.29032258,0.2,0.2385473334661094,0.281,38.946327275449946,-0.35674304282292724,-7.617827449714586,1.6810972690582275,-0.26658206766342274,34,12,2,0,11,0,2,0,3,23,14,80,1,"Curt Casali",12510,592200
"Austin Hedges","- - -",82,212,1,14,16,1,0.051886792,0.221698113,0.043243244,0.235714285,0.183783783,0.233830845,0.227027027,0.20915853651008795,0.253,23.420096688360573,-0.5017619817517698,-20.52115083103517,23.63736778497696,1.0302869117801832,30,28,5,0,11,0,2,3,10,47,34,185,1,"Austin Hedges",12976,595978
"David Dahl","SDP",4,9,1,1,1,0,0,0.222222222,0.333333333,0,0.111111111,0.111111111,0.444444444,0.22267733679877388,0.367,38.513584891953265,0,-0.6855515862927907,-1.7209545820951462,-0.20946323620248702,29,0,0,0,0,0,0,0,0,2,1,9,1,"David Dahl",13744,621311
"Yonathan Daza","COL",24,80,0,8,7,1,0.0375,0.1625,0.081081081,0.322580645,0.27027027,0.303797468,0.351351351,0.28647843040997467,0.253,64.41217129657814,-0.23437509965151548,-3.76141145610701,-2.7852249443531036,-0.38163603140294644,29,14,6,0,3,0,1,1,1,13,20,74,1,"Yonathan Daza",15794,602074
"Austin Nola","SDP",52,154,1,9,8,0,0.116883116,0.201298701,0.046153846,0.183673469,0.146153846,0.26,0.192307692,0.21967792987823487,0.266,36.50282995855124,-0.15440648468211293,-12.268573271426337,-1.975317358970642,-0.8983471629950459,33,15,3,0,18,0,2,0,4,31,19,130,1,"Austin Nola",15941,543592
"Luis Guillorme","NYM",54,120,1,12,9,0,0.083333333,0.233333333,0.102803738,0.29113924,0.224299065,0.288135593,0.327102803,0.26854053572711784,0.236,69.09550067179676,-0.19489438110031188,-4.78921623269503,-2.7347376942634583,-0.34350259574136316,28,16,6,1,10,1,0,1,2,28,24,107,1,"Luis Guillorme",16451,641645
"Kevin Padlo","LAA",3,8,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.25,0.15547029674053192,0.192,-13.242988069001685,0.00035689567448571324,-1.0851532466230345,-0.5720401257276535,-0.13783790012667962,26,0,1,0,0,0,0,0,0,0,1,8,1,"Kevin Padlo",16593,656821
"Michael Chavis","WSN",48,96,2,16,5,1,0.052083333,0.34375,0.098901099,0.357142857,0.241758241,0.28125,0.34065934,0.2731469850987196,0.255,69.01667324573026,0.11481624748557806,-3.5700161422716112,1.5826351642608643,0.12723716864177992,27,17,3,0,5,0,0,0,0,33,22,91,1,"Michael Chavis",17321,656308
"Sam Haggerty","SEA",52,108,1,13,5,10,0.138888888,0.157407407,0.087912088,0.301369863,0.252747252,0.364485981,0.34065934,0.3210696305069968,0.324,109.64538595963367,1.180586096830666,2.4287624322068186,-4.731590747833252,0.1404470337151437,29,18,3,1,15,0,1,0,1,17,23,91,1,"Sam Haggerty",18054,664059
"Brett Sullivan","SDP",33,86,1,7,6,0,0.046511627,0.220930232,0.074074074,0.258064516,0.209876543,0.244186046,0.283950617,0.2324647265811299,0.246,45.07489611492812,0.16651306161656976,-5.685264322488779,-1.859822891652584,-0.4608606875506063,29,13,3,0,4,0,0,1,0,19,17,81,1,"Brett Sullivan",18217,664954
"Edwin Ríos","CHC",18,34,1,3,2,0,0.147058823,0.470588235,0.142857143,0.09090909,0.071428571,0.235294117,0.214285714,0.21921699537950404,0.272,35.056443531248775,-0.062267585657536983,-2.797746949795651,-0.978312186896801,-0.2612884506319091,29,0,1,0,5,0,1,0,0,16,2,28,1,"Edwin Rios",18316,621458
"Travis Blankenhorn","WSN",10,37,1,2,1,0,0.162162162,0.162162162,0.096774194,0.166666666,0.161290322,0.297297297,0.258064516,0.2624232027981732,0.322,61.827619297132294,-0.022495056502521038,-1.772218571499368,0.11390456557273865,-0.03994301435737663,26,4,0,0,6,0,0,0,0,6,5,31,1,"Travis Blankenhorn",18395,663905
"Jahmai Jones","MIL",7,11,0,2,3,1,0.09090909,0.454545454,0.1,0.4,0.2,0.272727272,0.3,0.2565637772733515,0.243,57.159690828004,0.18225470068864524,-0.4015448272121134,-0.3901555500924587,-0.04165938189565585,25,1,1,0,1,0,0,0,0,5,2,10,1,"Jahmai Jones",18872,663330
"Estevan Florial","NYY",19,71,0,5,8,3,0.098591549,0.28169014,0.081967213,0.333333333,0.229508196,0.323943661,0.311475409,0.28801191608670734,0.306,80.38071574140334,0.6942230644635856,-0.9748451502044944,0.9714550971984863,0.24295483898931436,25,10,3,1,7,0,2,1,0,20,14,61,1,"Estevan Florial",19151,664314
"Weston Wilson","PHI",8,22,1,5,2,3,0.272727272,0.227272727,0.1875,0.4,0.3125,0.5,0.5,0.44134811379692773,0.433,180.8175787583387,-0.03172919061034918,2.17092831756852,-1.639356642961502,0.12758100326967886,28,4,0,0,6,0,0,0,0,5,5,16,1,"Weston Wilson",19358,642215
"Darick Hall","PHI",18,56,1,2,3,0,0.035714285,0.321428571,0.074074074,0.228571428,0.166666666,0.196428571,0.24074074,0.19316818245819636,0.237,14.441680278697186,-1.2091368860565126,-7.1447929986668255,-1.3722598552703857,-0.6594744964237146,27,7,1,0,2,0,0,0,0,18,9,54,1,"Darick Hall",19717,669742
"Zach Remillard","CHW",54,160,1,16,18,4,0.05,0.3,0.068027211,0.367346938,0.25170068,0.294871794,0.319727891,0.2703310343527025,0.219,67.62348574347887,0.9791020234115422,-5.22791091345643,0.41982394456863403,0.06881523888351787,29,29,7,0,8,1,1,0,4,48,37,147,1,"Zach Remillard",19788,621545
"Cody Thomas","OAK",19,46,1,1,2,0,0.086956521,0.369565217,0.142857142,0.375,0.238095238,0.304347826,0.38095238,0.30030896611835645,0.209,92.85934662307469,-0.1656317850574851,-0.5592075624532792,-0.2325466275215149,0.07867462735744336,28,6,3,0,4,0,0,0,0,17,10,42,1,"Cody Thomas",19828,642137
"Tristan Gray","TBR",2,5,1,1,1,0,0,0,0.6,0.25,0.4,0.4,1,0.5773264646530152,0.678,284.9457577586994,-0.007726597948931158,1.1002917617597965,0.3866442199796438,0.16540684333996494,27,1,0,0,0,0,0,0,0,0,2,5,1,"Tristan Gray",19877,656484
"Adam Haseley","CHW",28,39,0,6,2,1,0.076923076,0.205128205,0.055555555,0.285714285,0.222222222,0.282051282,0.277777777,0.2530884910852481,0.29,55.67230105679204,0.1879341253079474,-1.8835059443097695,-0.5865520536899567,-0.11266825829802726,27,6,2,0,3,0,0,0,0,8,8,36,1,"Adam Haseley",19878,656514
"Bligh Madris","HOU",12,30,0,4,0,0,0.133333333,0.233333333,0.038461539,0.210526315,0.153846153,0.266666666,0.192307692,0.22249942620595295,0.276,36.51576804509029,-0.09875698247924447,-2.380778330051531,-1.323179453611374,-0.2665496057940028,27,3,1,0,4,0,0,0,0,7,4,26,1,"Bligh Madris",20054,676632
"Matthew Batten","SDP",43,139,2,19,11,2,0.122302158,0.215827338,0.1,0.329545454,0.258333333,0.355072463,0.358333333,0.32119894977928937,0.27,104.56091511272147,-0.2294208980165422,0.5559688851701907,-1.1730924099683762,0.40963409895852,28,23,6,0,17,0,1,0,1,30,31,120,1,"Matthew Batten",20157,676946
"Ernie Clement","TOR",30,52,1,7,10,1,0.019230769,0.076923076,0.12,0.391304347,0.38,0.384615384,0.5,0.3775616872769136,0.325,143.79670749924705,0.5349969179369509,3.263832596880395,0.7765384614467621,0.5810820478510137,27,16,1,1,1,0,0,1,0,4,19,50,1,"Ernie Clement",20352,676391
"Vidal Bruján","TBR",37,84,0,14,6,3,0.059523809,0.25,0.02631579,0.236363636,0.171052631,0.240963855,0.197368421,0.20634877609919353,0.212,27.812990174728718,0.20997973252087831,-7.0556107712109775,-2.629510283470154,-0.677936604925742,25,11,2,0,5,0,2,0,1,21,13,76,1,"Vidal Brujan",20536,660644
"Logan Porter","KCR",11,38,1,4,3,0,0.131578947,0.289473684,0.129032258,0.263157894,0.193548387,0.324324324,0.322580645,0.29685197327588053,0.302,82.06945638395602,-1.1618788978084922,-1.9782913715437678,1.076392948627472,0.040278036610692985,27,4,1,0,5,0,1,0,1,11,6,31,1,"Logan Porter",20626,682515
"Connor Kaiser","COL",3,4,0,0,0,0,0,0.5,0,0,0,0,0,0,0.34,-100,0,-1.1280388059635158,0.49365800246596336,-0.049699959138799654,26,0,0,0,0,0,0,0,0,2,0,4,1,"Connor Kaiser",21535,663731
"Coco Montes","COL",18,41,1,3,3,0,0.048780487,0.292682926,0.131578947,0.24,0.184210526,0.243902439,0.315789473,0.24730674958810572,0.201,38.15209637214326,-0.09457137295976281,-3.236000731379113,-1.7589549869298935,-0.3591056805977745,26,4,2,0,2,0,1,0,0,12,7,38,1,"Coco Montes",21547,663796
"Oneil Cruz","PIT",9,40,1,7,4,3,0.175,0.2,0.125,0.291666666,0.25,0.375,0.375,0.3353599086403847,0.318,107.75672880734456,0.8073222902603447,1.1916989930182642,0.2474547028541565,0.2790979091778952,24,6,1,0,7,0,0,1,0,8,8,32,1,"Oneil Cruz",21711,665833
"Dane Myers","MIA",22,70,1,9,9,1,0.028571428,0.271428571,0.089552239,0.354166666,0.268656716,0.285714285,0.358208955,0.27832424300057546,0.308,69.48547998752032,0.06552376598119736,-2.5806785236593086,-0.7629223093390465,-0.09613460084535141,27,14,3,0,2,0,0,1,0,19,18,67,1,"Dane Myers",22054,667472
"Bubba Thompson","TEX",37,60,0,10,4,4,0.066666666,0.266666666,0.113207547,0.236842105,0.16981132,0.237288135,0.283018867,0.2302318134550321,0.226,40.35563912246965,0.07056747609749436,-4.217417133419489,-1.9633234739303589,-0.41072839028234454,25,4,4,1,4,0,1,1,1,16,9,53,1,"Bubba Thompson",22261,669352
"Xavier Edwards","MIA",30,84,0,12,3,5,0.035714285,0.166666666,0.038461539,0.359375,0.294871794,0.329268292,0.333333333,0.2950698369886817,0.264,80.71146119525895,0.9134280122816563,-1.0938016814399236,-0.7053433209657669,0.10533086051502737,23,20,3,0,3,0,1,0,2,14,23,78,1,"Xavier Edwards",22266,669364
"José Tena","CLE",18,34,0,2,3,0,0.088235294,0.382352941,0.064516129,0.388888888,0.225806451,0.294117647,0.29032258,0.26435043706613426,0.238,65.22337396205138,-0.21071110293269157,-1.627479760505873,-1.3869658261537552,-0.18408653053503113,22,5,2,0,3,0,0,0,0,13,7,31,1,"Jose Tena",23691,677588
"Johan Rojas","PHI",59,164,2,24,23,14,0.030487804,0.25609756,0.127516779,0.409523809,0.302013422,0.341772151,0.429530201,0.3352182330209998,0.267,109.66978620966461,3.2390821897424757,5.203704982551052,3.98396235704422,1.472086536010745,22,32,9,2,5,0,4,0,6,42,45,149,1,"Johan Rojas",24336,679032
"J.P. Martínez","TEX",17,44,1,7,4,0,0.045454545,0.363636363,0.1,0.32,0.225,0.25,0.325,0.24585041403770447,0.23,51.181233538314174,0.4107148223556578,-2.163068938364092,-2.4120229482650757,-0.30544367704629694,27,7,1,0,2,0,0,2,0,16,9,40,1,"J.P. Martinez",24451,679881
"Cam Eden","TOR",5,6,0,1,0,0,0,0.333333333,0,0.25,0.166666666,0.166666666,0.166666666,0.14708938201268515,0.263,-15.94869911824827,-0.008450827212072909,-0.84203547796129,-0.4969807416200638,-0.11296339006558175,25,1,0,0,0,0,0,0,0,2,1,6,1,"Cam Eden",25476,686490
"Tyler Fitzgerald","SFG",10,34,2,3,5,2,0.058823529,0.294117647,0.25,0.25,0.21875,0.264705882,0.46875,0.3098568074843463,0.2,95.23827210790374,0.3747996208257973,0.17423147989348317,0.344398632645607,0.16696723239747008,25,3,2,0,2,0,0,0,0,10,7,32,1,"Tyler Fitzgerald",26208,666149
"Kyren Paris","LAA",15,46,0,4,1,3,0.086956521,0.369565217,0,0.173913043,0.1,0.2,0.1,0.15643914937973022,0.237,-12.571455068003033,0.12823701137676835,-6.0764330100159185,1.2942691445350647,-0.319239056724978,21,4,0,0,4,0,1,0,1,17,4,40,1,"Kyren Paris",26420,677347
"Pete Crow-Armstrong","CHC",13,19,0,3,1,2,0.157894736,0.368421052,0,0,0,0.176470588,0,0.12280639129526474,0.253,-29.575699732532605,-0.27335480274632573,-3.3233251823284227,0.6132431328296661,-0.20583779020747622,21,0,0,0,3,0,0,0,2,7,0,14,1,"Pete Crow-Armstrong",27769,691718
"Colton Cowser","BAL",26,77,0,15,4,1,0.168831168,0.285714285,0.032786885,0.175,0.114754098,0.285714285,0.147540983,0.22596043812764155,0.301,39.988001981391605,0.5912648309022188,-4.945567723485637,-1.3357316851615906,-0.36250263636332086,23,5,2,0,13,0,2,1,0,22,7,61,1,"Colton Cowser",29591,681297
"Adam Wainwright","STL",23,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0.117,-100,0,-0.5277168960580824,-0.10802468657493591,-0.05661510752919494,41,0,0,0,0,0,0,0,0,1,0,2,0,"Adam Wainwright",2233,425794
"Manny Piña","OAK",4,12,1,1,1,0,0,0.25,0.25,0.25,0.25,0.25,0.5,0.31409738461176556,0.261,102.41640171616531,-0.03803173918277025,-0.0032874876998753993,-0.7230209968984127,-0.03130574313847666,36,2,0,0,0,0,0,0,0,3,3,12,0,"Manny Pina",2829,444489
"Roberto Pérez","SFG",5,17,0,0,1,0,0.117647058,0.352941176,0,0.222222222,0.133333333,0.235294117,0.133333333,0.18569872659795425,0.271,12.004659504523469,-0.03138979978393763,-1.8846101279738843,0.47051581740379333,-0.0833845853857918,34,2,0,0,2,0,0,0,0,6,2,15,0,"Roberto Perez",2900,547379
"Charlie Culberson","ATL",1,1,0,0,0,0,0,0,0,1,1,1,1,0.8825362920761108,0.064,475.9765199430519,-0.007705123629420996,0.4580731014429519,0,0.04906763277436757,34,1,0,0,0,0,0,0,0,0,1,1,0,"Charlie Culberson",3298,518586
"Michael Brantley","HOU",15,57,2,7,7,0,0.035087719,0.035087719,0.148148148,0.25490196,0.277777777,0.298245614,0.425925925,0.30869161036976595,0.286,96.25746017904491,-0.5158371510915458,-0.7714448107398064,0.3912445902824402,0.1574070251841677,36,11,2,0,2,0,0,1,0,2,15,54,0,"Michael Brantley",4106,488726
"Ehire Adrianza","ATL",5,11,0,0,0,0,0.09090909,0.363636363,0,0,0,0.09090909,0,0.06326389854604547,0.167,-73.25072755380782,-0.007705123629420996,-2.368651972736008,-0.3775101453065872,-0.23655342408609353,33,0,0,0,1,0,0,0,0,4,0,10,0,"Ehire Adrianza",8418,501303
"Chris Owings","PIT",11,25,0,0,0,0,0,0.48,0,0.307692307,0.16,0.16,0.16,0.14120580673217772,0.129,-22.401108590060772,-0.05947946012020111,-3.8503924614563414,0.23037505894899368,-0.27623590574435464,31,4,0,0,0,0,0,0,0,12,4,25,0,"Chris Owings",10030,572008
"Shelby Miller","LAD",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0.036,-100,0,-0.26357125049877156,0.23336327075958252,0.0003774631725977015,32,0,0,0,0,0,0,0,0,0,0,1,0,"Shelby Miller",10197,571946
"Billy Hamilton","CHW",3,2,0,2,0,2,0,0.5,0,0,0,0,0,0,0.01,-100,0.4581764042377472,-0.06843376767730691,-0.020576128736138344,-0.002022523758195765,32,0,0,0,0,0,0,0,0,1,0,2,0,"Billy Hamilton",10199,571740
"Rafael Ortega","NYM",47,136,1,16,8,6,0.147058823,0.242647058,0.052631579,0.3,0.219298245,0.34074074,0.271929824,0.2882422813662776,0.283,82.3032391647964,1.236330152489245,-1.7452819863581217,-0.24532869458198547,0.2625042086235808,32,21,3,0,20,0,1,0,1,33,25,114,0,"Rafael Ortega",10323,542364
