Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Mason McCoy","SDP",18,26,0,5,1,2,0.115384615,0.269230769,0.045454545,0.2,0.136363636,0.269230769,0.181818181,0.2235960685289823,0.28748114292438215,42.49429009767125,0.5016062669456005,-1.2704541425244362,0.022032395005226135,-0.03922153114379963,30,2,1,0,3,0,1,0,0,7,3,22,2,"Mason McCoy",22232,669200
"Ryan Noda","- - -",23,59,1,3,2,1,0.186440677,0.423728813,0.063829787,0.19047619,0.106382978,0.275862068,0.170212765,0.21054445313555853,0.2445612805230277,29.381334887360477,0.1740545759894303,-4.736653192379964,-1.242266595363617,-0.40391250479317753,29,4,0,0,11,2,0,0,1,25,5,47,2,"Ryan Noda",23312,676116
"Leo Jiménez","TOR",18,32,1,2,1,0,0.0625,0.25,0.103448276,0.05,0.068965517,0.129032258,0.172413793,0.1387998192541061,0.2480091094970703,-19.238528207572383,-0.023025577189400792,-4.520194076496112,0.7899347990751266,-0.2689439691710864,24,1,0,0,2,0,0,0,1,8,2,29,2,"Leo Jimenez",23782,677870
"Ji Hwan Bae","PIT",13,25,0,4,0,4,0.2,0.36,0,0.09090909,0.05,0.24,0.05,0.17359559059143068,0.2684914970397949,2.6201918205735466,0.46245912089943886,-2.4229216233251103,-0.7564161121845245,-0.24018254165490918,25,1,0,0,5,0,0,0,0,9,1,20,2,"Ji Hwan Bae",23818,678225
"Jorbit Vivas","NYY",29,66,1,6,5,0,0.075757575,0.196969696,0.089285715,0.19047619,0.160714285,0.265625,0.25,0.24156240560114384,0.3044736981391907,52.075333034512575,-0.19340092316269875,-3.921398436463436,-0.7452373504638672,-0.244994501382865,24,6,2,0,5,0,3,0,0,13,9,56,2,"Jorbit Vivas",23917,678391
"Richie Palacios","TBR",17,48,1,10,3,4,0.104166666,0.1875,0.119047619,0.393939393,0.333333333,0.395833333,0.452380952,0.368857445816199,0.35963137944539386,137.7536635439842,1.1430545151233673,3.278915159023627,-4.142746865749359,0.08068156328932596,28,11,2,0,5,0,0,1,0,9,14,42,2,"Richie Palacios",24589,680700
"Jonah Bride","- - -",45,125,0,7,5,0,0.088,0.312,0.017857143,0.256756756,0.169642857,0.248,0.1875,0.20275782096770503,0.2233230067837623,23.096935400138914,-0.8839967660605907,-12.24881849147513,1.2365673780441284,-0.6917342136680563,29,17,2,0,11,1,1,1,0,39,19,112,2,"Jonah Bride",24703,681146
"Vinny Capra","- - -",47,105,1,10,6,2,0.028571428,0.238095238,0.052083333,0.152777777,0.125,0.156862745,0.177083333,0.1498003993548599,0.21125316619873047,-11.268391023486172,0.24615374580025673,-13.575733430009533,0.77687007188797,-0.9466215500969448,28,9,2,0,3,0,1,2,3,25,12,96,2,"Vinny Capra",25040,681962
"Grant McCray","SFG",22,26,0,3,2,0,0.076923076,0.423076923,0.090909091,0.166666666,0.09090909,0.16,0.181818181,0.15399431467056274,0.22284976959228517,-6.5304392574106345,-0.6785007808357477,-3.9612769457095105,-0.41597678884863853,-0.35934020014531964,24,1,0,1,2,0,0,1,1,11,2,22,2,"Grant McCray",25690,687529
"Victor Mesa Jr.","MIA",16,38,1,7,6,0,0.131578947,0.131578947,0.15625,0.192307692,0.1875,0.297297297,0.34375,0.28772732051643163,0.33073850580163905,81.34658086122609,0.3153484910726547,-0.5247616965819899,-0.32399494969286025,0.04251888923769897,23,3,2,0,5,0,0,0,1,5,6,32,2,"Victor Mesa Jr.",25999,683748
"Luisangel Acuña","NYM",95,193,0,30,8,16,0.067357512,0.191709844,0.04,0.294964028,0.234285714,0.293193717,0.274285714,0.2575873495396519,0.27053875618792594,65.34181430906148,4.123639659956098,-3.8042452903038217,1.0370030105113983,0.3738754838580535,23,34,7,0,13,0,2,1,2,37,41,175,2,"Luisangel Acuna",26548,682668
"Owen Caissie","CHC",12,27,1,4,4,0,0.037037037,0.407407407,0.153846154,0.285714285,0.192307692,0.222222222,0.346153846,0.24548209155047382,0.23214442641646774,55.540533036258985,0.2406318560242653,-1.1820972667364187,0.7458308041095734,0.047276258366463514,22,3,1,0,1,0,0,0,0,11,5,26,2,"Owen Caissie",27496,683357
"Will Wagner","- - -",55,149,0,15,7,1,0.114093959,0.187919463,0.054263566,0.287128712,0.224806201,0.324324324,0.279069767,0.2795696020931811,0.3182888610942944,78.18471716428859,-0.3029420874081552,-4.143400796717414,-3.4122928492724895,-0.25025015641136195,26,22,7,0,17,0,2,0,1,28,29,129,2,"Will Wagner",29634,695238
"Brett Harris","ATH",32,84,0,11,5,1,0.083333333,0.25,0.068493151,0.37735849,0.273972602,0.34939759,0.342465753,0.31061057872082815,0.2883721546954419,95.69237085231916,-0.20145787298679352,-0.6279295244088592,1.494792178273201,0.3845500238636602,27,15,5,0,7,0,2,1,1,21,20,73,2,"Brett Harris",29788,695391
"Jordan Lawlar","ARI",28,74,0,9,5,2,0.081081081,0.351351351,0.106060606,0.292682926,0.181818181,0.256756756,0.287878787,0.24387363485387853,0.2532286772856841,51.66219432311563,1.4024866744875908,-2.836995923845828,-4.1317358314991,-0.4610821183473451,22,5,7,0,6,0,1,1,0,26,12,66,2,"Jordan Lawlar",29976,691783
"Jimmy Crooks","STL",15,46,1,3,1,0,0,0.369565217,0.111111111,0.185185185,0.133333333,0.152173913,0.244444444,0.17116881064746692,0.2234250151592752,4.989269215603416,-0.0577988438308239,-5.2377384466546735,-0.43278416991233826,-0.4235749937969905,23,4,0,1,0,0,1,0,0,17,6,45,2,"Jimmy Crooks",31354,699625
"Ryan Ritter","COL",60,207,1,22,18,3,0.048309178,0.29468599,0.096256684,0.349206349,0.240641711,0.295566502,0.336898395,0.27990804076782,0.24796052754218942,63.678236713336304,0.397679952904582,-8.513423281736209,2.7427979111671448,0.11424976550436192,24,32,9,3,10,0,5,1,4,61,45,187,2,"Ryan Ritter",31500,690022
"Alan Roden","- - -",55,153,2,17,9,1,0.052287581,0.241830065,0.102941177,0.24,0.19117647,0.261437908,0.294117647,0.24860978009654025,0.22655690885057636,56.049467514323574,-0.14354371838271618,-8.069070663880098,2.2705817222595215,-0.05437172092820494,25,17,6,1,8,0,6,3,0,37,26,136,2,"Alan Roden",31564,702176
"Jacob Melton","HOU",32,78,0,7,7,7,0.076923076,0.371794871,0.028571428,0.268292682,0.157142857,0.233766233,0.185714285,0.19843877832610884,0.2397777507831524,21.816179679206655,1.1472938973456621,-6.040308837019597,0.4876292869448662,-0.2933822776257039,24,10,0,1,6,0,1,0,0,29,11,70,2,"Jacob Melton",31661,689200
"Nacho Alvarez Jr.","ATL",58,208,2,18,15,0,0.057692307,0.235576923,0.095744681,0.304347826,0.234042553,0.296116504,0.329787234,0.27902551212357085,0.2695665081727852,76.2556695225663,-1.6506017912179232,-7.504126675602194,2.3258941769599915,0.17826310988414135,22,30,12,0,12,0,5,1,2,49,44,188,2,"Nacho Alvarez Jr.",31765,805373
"Eddie Rosario","- - -",5,8,0,1,0,0,0,0.25,0,0.166666666,0.125,0.125,0.125,0.11030072718858719,0.3286793641746044,-31.393301336207262,0.08624159044120461,-1.230155408862554,0.06783575937151909,-0.09168672715349171,33,1,0,0,0,0,0,0,0,2,1,8,1,"Eddie Rosario",12155,592696
"Austin Barnes","LAD",13,44,0,4,2,0,0.022727272,0.318181818,0.071428571,0.321428571,0.214285714,0.232558139,0.285714285,0.22655007866925972,0.239770490069722,41.28839627599739,-0.16492980904877186,-3.2266875580754646,-0.8286643922328949,-0.26513110088888237,35,6,3,0,1,0,0,0,1,14,9,42,1,"Austin Barnes",12158,605131
"Kevin Pillar","TEX",20,43,0,6,1,3,0,0.186046511,0.046511628,0.257142857,0.209302325,0.209302325,0.255813953,0.20187570189320764,0.21634691815043605,25.013825219542152,0.7059795241802931,-3.094358528131853,-1.3887054920196533,-0.30722185861415563,36,7,2,0,0,0,0,0,0,8,9,43,1,"Kevin Pillar",12434,607680
"Jacob Stallings","- - -",43,129,0,5,9,0,0.046511627,0.310077519,0.033613445,0.202531645,0.134453781,0.1953125,0.168067226,0.1711901961825788,0.21072518080472946,-6.647331036123474,-1.0126944724470377,-17.288252370790428,-1.255976352840662,-1.4539248970406329,35,12,4,0,6,0,3,0,1,40,16,119,1,"Jacob Stallings",13723,607732
"Pablo Reyes","NYY",25,34,0,4,2,1,0.058823529,0.294117647,0.032258064,0.285714285,0.193548387,0.242424242,0.225806451,0.2135433301781163,0.2355944961309433,32.77404054957289,-0.05398126132786274,-2.747924873374558,-1.975923404097557,-0.36355629355164304,31,5,1,0,2,0,0,0,1,10,6,31,1,"Pablo Reyes",16357,622569
"Chadwick Tromp","- - -",8,22,1,2,1,0,0.045454545,0.272727272,0.190476191,0.142857142,0.142857142,0.181818181,0.333333333,0.22105476531115445,0.21322472606386458,37.90578677000647,0.051958147436380386,-1.5634930735376713,0.3079141601920128,-0.05168247757487219,30,1,1,0,1,0,0,0,0,6,3,21,1,"Chadwick Tromp",16953,644433
"Jose Herrera","ARI",58,204,2,21,17,0,0.112745098,0.230392156,0.072289157,0.241666666,0.186746987,0.284974093,0.259036144,0.2513382481169824,0.2373564132137002,56.7756944710274,-1.2903733123093843,-11.74124215760401,2.216781884431839,-0.28002694324821303,28,23,6,0,23,0,1,3,11,47,31,166,1,"Jose Herrera",17040,645444
"Vimael Machín","BAL",4,12,1,1,1,0,0.083333333,0.166666666,0.272727273,0,0.09090909,0.166666666,0.363636363,0.22740764915943146,0.28561317920684814,42.64080000866867,-0.006601674482226372,-0.8178557775731705,0.7358198873698711,0.033872291162440595,31,0,0,0,1,0,0,0,0,2,1,11,1,"Vimael Machin",17684,605353
"Scott Kingery","LAA",19,29,0,3,0,1,0.068965517,0.379310344,0.037037037,0.25,0.148148148,0.206896551,0.185185185,0.1821420089951877,0.1957047725545949,8.836466390870497,-0.16006132028996944,-3.2760202400036977,-0.8903682976961136,-0.3241318479193742,31,3,1,0,2,0,0,0,0,11,4,27,1,"Scott Kingery",17975,664068
"Brett Sullivan","PIT",3,9,0,1,2,0,0.111111111,0.333333333,0,0.25,0.166666666,0.333333333,0.166666666,0.25513235065672135,0.3709554142422146,58.47549469539943,0.21469037793576717,-0.22824582920370062,0.6222238559275866,0.070946141787235,31,1,0,0,1,0,1,1,0,3,1,6,1,"Brett Sullivan",18217,664954
"Garrett Hampson","- - -",62,91,0,19,1,3,0.12087912,0.318681318,0.025974026,0.229166666,0.142857142,0.25,0.168831168,0.2051355852322145,0.2174155359918421,25.782553107487825,0.6158778602257371,-7.3887585217509955,2.0075862109661102,-0.24078454087962692,30,9,2,0,11,0,0,0,3,29,11,77,1,"Garrett Hampson",19262,641658
"Andrew Knizner","SFG",33,88,1,12,5,0,0.079545454,0.113636363,0.077922078,0.23880597,0.22077922,0.298850574,0.298701298,0.2702585835566466,0.278195238661492,73.11432399970614,-0.5768148023635149,-3.3809428319328205,2.5443683862686157,0.21397227578773564,30,14,1,1,7,0,2,1,1,10,17,77,1,"Andrew Knizner",19514,668800
"Zack Short","HOU",22,56,2,9,7,0,0.071428571,0.321428571,0.16,0.3,0.22,0.29090909,0.38,0.2953403798016635,0.2411414926702326,88.56806653131926,0.3297607824206352,-0.4247757817680884,-1.0820727348327637,0.04306995600373307,30,7,2,0,4,0,1,0,1,18,11,50,1,"Zack Short",19562,670097
"Emmanuel Rivera","BAL",43,127,0,5,13,1,0.047244094,0.188976377,0.033333333,0.3125,0.25,0.291338582,0.283333333,0.25843660991022904,0.2666659617987205,64.0154898552384,-1.5426667612046003,-6.9289835325298075,-0.2317535448819399,-0.28532219717771784,29,26,4,0,6,0,1,0,0,24,30,120,1,"Emmanuel Rivera",19890,656896
"Luke Williams","ATL",45,34,0,5,5,5,0.029411764,0.264705882,0.064516129,0.173913043,0.129032258,0.176470588,0.193548387,0.16712974800783045,0.2295029813593084,-0.39652747532863997,1.1028338745236397,-2.942848789151137,-2.632139276713133,-0.45465029245639094,28,2,2,0,1,0,1,1,0,9,4,31,1,"Luke Williams",19931,663897
"Brewer Hicklen","DET",1,4,0,2,0,1,0.25,0.25,0,1,0.666666666,0.75,0.666666666,0.6140771061182022,0.3490617573261261,307.30776770561243,0.4255863483995199,1.4029319016802448,0.12190837785601616,0.17009877347571645,29,2,0,0,1,0,0,0,0,1,2,3,1,"Brewer Hicklen",20450,676551
"Jose Miranda","MIN",12,36,1,2,5,0,0,0.361111111,0.083333334,0.227272727,0.166666666,0.166666666,0.25,0.17915066911114585,0.20538367165459526,7.196050845163886,-0.0930208507925272,-4.030710944776526,-1.1760958433151245,-0.40592472842148997,27,5,0,0,0,0,0,0,0,13,6,36,1,"Jose Miranda",20538,669304
"Connor Kaiser","ARI",11,19,0,1,2,0,0.052631578,0.263157894,0.055555555,0.153846153,0.111111111,0.157894736,0.166666666,0.14872683349408602,0.23934193661338404,-13.51642453869037,-0.2996850274503231,-2.855953773989406,0.6845617219805717,-0.15748192338377118,28,1,1,0,1,0,0,0,0,5,2,18,1,"Connor Kaiser",21535,663731
"Esteury Ruiz","LAD",19,23,1,2,2,4,0.086956521,0.347826086,0.142857143,0.25,0.19047619,0.260869565,0.333333333,0.26380895790846454,0.24878157740053924,66.8119268040181,0.8502631057053804,-0.054435833403906564,-0.4041557237505913,0.031375562204468056,26,3,0,0,2,0,0,0,0,8,4,21,1,"Esteury Ruiz",21780,665923
"Ryan Vilade","- - -",8,15,0,1,0,0,0.133333333,0.333333333,0,0.125,0.076923076,0.2,0.076923076,0.15102662642796835,0.2946537653605143,-8.808774749348682,-0.006765098311007023,-1.941178911609727,-0.28343783784657717,-0.17654403562702087,26,1,0,0,2,0,0,0,0,5,1,13,1,"Ryan Vilade",22165,668723
"Buddy Kennedy","- - -",13,32,0,2,1,0,0.0625,0.25,0.034482758,0.095238095,0.068965517,0.15625,0.103448275,0.13248734921216965,0.202267587184906,-23.622417806723067,-0.026406697928905487,-4.71531466704496,-0.8188525382429361,-0.45657413205262654,26,1,1,0,2,0,1,0,0,8,2,29,1,"Buddy Kennedy",22505,671083
"George Valera","CLE",16,48,2,7,5,0,0.145833333,0.270833333,0.195121951,0.269230769,0.219512195,0.333333333,0.414634146,0.3298148140311241,0.26649418655706913,112.92543870905168,-0.06991036329418421,0.6613282305881156,-1.654020994901657,0.06749746442686938,24,5,2,0,7,0,0,0,0,13,9,41,1,"George Valera",22541,671655
"Tirso Ornelas","SDP",7,16,0,0,1,0,0.125,0.125,0,0.083333333,0.071428571,0.1875,0.071428571,0.14158746227622032,0.28480851650238037,-13.684242590191575,-0.019817948154923215,-2.1756476997163707,-0.20789071172475815,-0.18939957062255094,25,1,0,0,2,0,0,0,0,2,1,14,1,"Tirso Ornelas",22566,672359
"José Barrero","STL",22,31,1,4,3,0,0.032258064,0.29032258,0.137931034,0.157894736,0.137931034,0.193548387,0.275862068,0.20864190978388633,0.17978943547894877,30.65954726254878,-0.028530315728858113,-2.5761967927176443,-0.7240873873233795,-0.2321320371554798,27,2,1,0,1,0,1,0,0,9,4,29,1,"Jose Barrero",23378,676480
"Anthony Seigler","MIL",34,73,0,6,5,2,0.109589041,0.219178082,0.016129032,0.255319148,0.193548387,0.291666666,0.209677419,0.23906436231401232,0.3053097989824083,50.106532073587076,0.7579599097371101,-3.558828453086818,-0.7489001322537661,-0.19223233201506,26,11,1,0,8,0,1,1,1,16,12,62,1,"Anthony Seigler",23802,678011
"Mickey Gasper","MIN",45,110,2,15,11,2,0.09090909,0.181818181,0.073684211,0.175675675,0.157894736,0.256880733,0.231578947,0.2293339502920798,0.235524343788077,41.76543521289817,0.14880088903009892,-7.401184204269488,-3.4204732477664948,-0.719756418853373,29,12,1,0,10,0,3,1,1,20,15,95,1,"Mickey Gasper",24759,681508
"David Villar","SFG",9,25,0,4,1,0,0.16,0.2,0.05,0.266666666,0.2,0.36,0.25,0.2954960155487061,0.33726280212402343,90.40277655252439,-0.18964938819408417,-0.474016797116717,-1.239832580089569,-0.09024474229698792,28,3,1,0,4,0,1,0,0,5,4,20,1,"David Villar",24782,681584
"Endy Rodríguez","PIT",18,57,0,5,2,0,0.087719298,0.245614035,0.076923077,0.236842105,0.173076923,0.245614035,0.25,0.2259147710967482,0.249375547681536,38.460513056629004,-1.1687971763312817,-5.326207906734581,-2.8762877099215984,-0.6451819799653851,25,5,4,0,5,0,0,0,0,14,9,52,1,"Endy Rodriguez",25332,682848
"Michael Stefanic","TOR",9,25,0,1,0,0,0.12,0.12,0,0.210526315,0.181818181,0.28,0.181818181,0.22416454553604126,0.28285215377807615,39.56603707477539,-0.1500150579959154,-1.9307269430896152,0.6783457919955254,-0.04008095382836387,29,4,0,0,3,0,0,0,0,3,4,22,1,"Michael Stefanic",25353,683021
"Will Wilson","CLE",34,91,0,7,2,2,0.076923076,0.373626373,0.051282051,0.34090909,0.192307692,0.26744186,0.243589743,0.23577743006307025,0.219114481016647,48.146604108596264,0.1762924250215292,-5.38519770588985,-2.0297861099243164,-0.43813158854569756,26,11,4,0,7,0,1,0,5,34,15,78,1,"Will Wilson",25434,669717
"Aaron Schunk","COL",16,33,0,1,0,0,0,0.303030303,0.03125,0.272727272,0.1875,0.1875,0.21875,0.17699800990521908,0.22887040674686432,-6.818444024106254,-0.06459801457822323,-4.24246292524249,0.0001652836799621582,-0.3217035235866986,27,5,1,0,0,0,0,0,1,10,6,32,1,"Aaron Schunk",25524,668845
"Korey Lee","CHW",26,40,1,10,3,0,0.1,0.175,0.171428571,0.296296296,0.257142857,0.333333333,0.428571428,0.33259315215624297,0.2504540223341722,113.39757703020553,-0.08598027192056179,0.5456440265862635,-0.13800963386893272,0.18259139781908337,26,5,3,0,4,0,0,0,1,7,9,35,1,"Korey Lee",25543,686676
"Bryan Ramos","CHW",4,12,0,1,2,0,0,0.333333333,0.166666667,0.25,0.166666666,0.166666666,0.333333333,0.2086512049039205,0.24241296450297037,28.01860791889874,0.09027493000030518,-0.9277866831466117,0.38044313713908195,-0.013734505261688984,23,0,2,0,0,0,0,0,0,4,2,12,1,"Bryan Ramos",25621,682868
"Drew Millas","WSN",18,55,0,6,7,2,0.072727272,0.127272727,0.142857143,0.357142857,0.306122448,0.358490566,0.448979591,0.35003083269551116,0.3051189566558262,125.38760888666343,0.844116697087884,2.499043136403974,1.3092615604400635,0.5768649251508362,27,9,5,1,4,0,0,0,1,7,15,49,1,"Drew Millas",25643,686452
"Cam Devanney","PIT",14,38,0,1,1,0,0.052631578,0.552631578,0.027777778,0.333333333,0.138888888,0.184210526,0.166666666,0.16222431785181948,0.18765758213243985,-5.169495707292908,-0.4661084432154894,-5.202718075845321,-0.167690247297287,-0.4201026649024607,28,4,1,0,2,0,0,0,0,21,5,36,1,"Cam Devanney",25688,687478
"Dustin Harris","TEX",19,43,1,5,2,1,0.069767441,0.302325581,0.15,0.269230769,0.2,0.255813953,0.35,0.2650518680727759,0.23136358482893124,68.53352182262316,-0.2414599247276783,-1.8361972845122925,-0.1570166051387787,-0.05247903027092804,25,4,3,0,3,0,0,0,0,13,8,40,1,"Dustin Harris",25705,687957
"Tyler Tolbert","KCR",64,57,1,19,6,21,0.017543859,0.192982456,0.1,0.325,0.28,0.321428571,0.38,0.30546492657491137,0.31285551616123747,91.95044346679042,2.7476911824196577,2.206912721572494,-0.7970599830150604,0.345007128808225,27,11,2,0,1,0,3,2,1,11,14,50,1,"Tyler Tolbert",25779,686475
"Blake Sabol","BOS",8,18,0,2,1,0,0.055555555,0.388888888,0.0625,0.2,0.125,0.166666666,0.1875,0.15698943535486856,0.20838393105400932,-11.508142180666358,-0.07475599274039268,-2.440412362227381,-0.4789636880159378,-0.2352903212764554,27,1,1,0,1,0,0,1,0,7,2,16,1,"Blake Sabol",25805,666165
"Logan Davidson","- - -",19,47,1,3,4,0,0.063829787,0.468085106,0.119047619,0.315789473,0.166666666,0.222222222,0.285714285,0.22545162439346314,0.1934861411219058,37.835464356294146,-1.1013937462121248,-4.544997136368804,-2.804239809513092,-0.5863786887185892,27,4,2,0,3,0,0,0,2,22,7,42,1,"Logan Davidson",25844,669722
"Ryan Kreidler","DET",17,44,0,5,0,2,0.09090909,0.431818181,0,0.210526315,0.105263157,0.19047619,0.105263157,0.14989548637753441,0.23638368788219632,-12.449578797850647,0.6268471032381058,-5.204690553309334,-0.36107078194618225,-0.41447321124742,27,4,0,0,4,0,0,0,2,19,4,38,1,"Ryan Kreidler",25867,668952
"Dominic Fletcher","CHW",12,34,1,5,2,1,0.058823529,0.058823529,0.25,0.206896551,0.21875,0.264705882,0.46875,0.31065678070573244,0.2892427163965562,98.28643167540156,0.2544075157493353,0.18573974991013426,1.9962469637393951,0.342997051229945,27,1,5,0,2,0,0,0,0,2,7,32,1,"Dominic Fletcher",26149,666150
"Jonny DeLuca","TBR",20,59,0,5,4,6,0.033898305,0.220338983,0.122807017,0.431818181,0.333333333,0.355932203,0.45614035,0.34956548274573634,0.2672518552359888,124.4641521589786,1.5369476545602083,3.238145232594925,0.41262927651405334,0.5813257355373045,26,15,1,3,2,0,0,0,0,13,19,57,1,"Jonny DeLuca",26365,676356
"Nick Yorke","PIT",22,72,1,7,8,1,0.041666666,0.208333333,0.086956522,0.283018867,0.231884057,0.263888888,0.318840579,0.2563399564888742,0.2571918326364437,59.302743527144656,0.5322399716824293,-2.9406564861249143,0.05948047339916229,-0.04968229070629822,23,12,3,0,3,0,0,0,0,15,16,69,1,"Nick Yorke",27504,694377
"Gage Workman","- - -",12,17,0,0,2,1,0.058823529,0.411764705,0.0625,0.333333333,0.1875,0.235294117,0.25,0.21813033258213715,0.3124084867098752,38.288709614043285,0.2404953446239233,-1.0372997685844907,-1.644454836845398,-0.21627069438608587,25,2,1,0,1,0,0,0,0,7,3,16,1,"Gage Workman",27573,669398
"Zac Veen","COL",12,37,1,1,2,1,0.054054054,0.378378378,0.117647059,0.157894736,0.117647058,0.189189189,0.235294117,0.19349718899340243,0.188074575888144,4.4840242664970065,-0.29296611063182354,-4.481595603785137,0.18161794543266296,-0.31398835156099475,23,2,1,0,2,0,1,0,0,14,4,34,1,"Zac Veen",27770,691728
"Shay Whitcomb","HOU",20,32,1,4,1,0,0,0.3125,0.09375,0.142857142,0.125,0.125,0.21875,0.1463941391557455,0.19753125309944153,-14.0354245487743,0.0706165712326765,-4.230313059440563,-0.11145349871367216,-0.3315088168854967,26,3,0,0,0,0,0,0,0,10,4,32,1,"Shay Whitcomb",27789,694376
"Jack Winkler","MIA",14,16,0,2,0,1,0,0.25,0.125,0.333333333,0.25,0.25,0.375,0.26678913086652756,0.20070534944534302,67.00324757683447,0.23032109811902046,-0.3954066101192797,-1.6060355603694916,-0.15030634331253803,26,2,2,0,0,0,0,0,0,4,4,16,1,"Jack Winkler",29830,676466
"Harry Ford","SEA",8,8,0,1,1,0,0,0.375,0,0.25,0.166666666,0.25,0.166666666,0.20058679580688477,0.28123924136161804,29.25199442713766,-0.013203348964452744,-0.6802815719889438,-0.05363185377791524,-0.046911468644893116,22,1,0,0,0,0,1,1,0,3,1,6,1,"Harry Ford",29958,695670
"Nathan Church","STL",27,65,1,9,8,1,0.046153846,0.276923076,0.071428572,0.236842105,0.178571428,0.253968253,0.25,0.2315857902405754,0.2473083526369125,46.37684325279874,0.3313242308795452,-3.7997208976787817,3.273174785077572,0.1673968365186783,24,8,1,0,3,0,3,1,2,18,10,56,1,"Nathan Church",31357,701675
"Jace Jung","DET",21,55,0,8,3,0,0.127272727,0.29090909,0,0.161290322,0.106382978,0.236363636,0.106382978,0.18135991204868662,0.24052002646706322,9.225086535697063,0.22445485927164555,-5.659930522559547,0.8382546752691269,-0.2996004967984766,24,5,0,0,7,0,1,0,0,16,5,47,1,"Jace Jung",31437,690291
"Rafael Flores Jr.","PIT",7,17,0,0,0,0,0.117647058,0.411764705,0.133333333,0.375,0.2,0.294117647,0.333333333,0.2805419914862689,0.3614993936875287,75.88191584014989,-0.41020954586565495,-0.8961532205138276,0.2542254738509655,-0.007806863795567706,24,1,2,0,2,0,0,0,0,7,3,15,1,"Rafael Flores Jr.",31991,804668
"Carson McCusker","MIN",16,30,0,0,1,0,0.033333333,0.533333333,0,0.384615384,0.172413793,0.2,0.172413793,0.1701175292332967,0.21813828150431316,0.9734588357056562,-0.5506547577679157,-4.0520846873423855,-1.0100583136081696,-0.41225660725439917,27,5,0,0,1,0,0,0,0,16,5,29,1,"Carson McCusker",33098,676812
"Kyle Karros","COL",43,156,1,20,9,0,0.096153846,0.262820512,0.05109489,0.30927835,0.226277372,0.307692307,0.277372262,0.2679782314942433,0.26080302576864917,55.505933697114465,-0.7460337821394205,-8.97264364250934,3.920044332742691,0.01410168261271192,22,26,4,0,15,0,2,2,0,41,31,137,1,"Kyle Karros",33252,691720
"Sandy León","ATL",5,12,1,1,3,0,0,0.333333333,0.25,0,0.083333333,0.083333333,0.333333333,0.16978291670481363,0.15939898292223612,1.420978408267138,0,-1.402038550716516,-0.00046875327825546265,-0.10264437051371128,36,0,0,0,0,0,0,0,0,4,1,12,0,"Sandy Leon",5273,506702
"Tucker Barnhart","TEX",8,15,0,0,0,0,0.066666666,0.266666666,0,0.333333333,0.23076923,0.333333333,0.23076923,0.27073351939519247,0.21991907755533854,72.4473987909288,-0.0503360740840435,-0.5374453953669762,-0.20766973495483398,-0.023402616061797277,34,3,0,0,1,0,1,0,0,4,3,13,0,"Tucker Barnhart",10200,571466
"Jon Singleton","HOU",3,9,0,0,0,0,0,0.111111111,0,0.125,0.111111111,0.111111111,0.111111111,0.09804509083429973,0.2791990704006619,-47.34127454315903,-0.006824209514888935,-1.5697541346077915,-0.24176953732967377,-0.15364235046258595,33,1,0,0,0,0,0,0,0,1,1,9,0,"Jon Singleton",10441,572138
"Rob Brantly","MIA",3,7,0,0,1,0,0,0.142857142,0,0.5,0.428571428,0.428571428,0.428571428,0.3781739217894418,0.2174285820552281,143.30541150469614,-0.11489010788500309,0.24439102839449323,-0.5615042224526405,-0.008615669066710721,35,3,0,0,0,0,0,0,0,1,3,7,0,"Rob Brantly",10655,542963
"Nick Ahmed","TEX",5,10,0,1,0,1,0.1,0.3,0,0,0,0.1,0,0.06914967894554139,0.20114970207214355,-66.41616490676715,0.19586264342069626,-1.7655459975307903,0.7455090284347534,-0.06914122300937386,35,0,0,0,1,0,0,0,0,3,0,9,0,"Nick Ahmed",12147,605113
"Colin Rea","CHC",32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.25200178605773715,0.12231098115444183,-0.009864852497564369,34,0,0,0,0,0,0,0,0,1,0,1,0,"Colin Rea",12317,607067
"Omar Narváez","CHW",4,10,0,1,3,0,0.2,0.1,0,0.285714285,0.285714285,0.4,0.285714285,0.31478052139282225,0.2952994108200073,101.12712230961687,0.05611380934715271,0.0693982606426759,-0.2627479247748852,0.015439234120228056,33,2,0,0,2,0,0,1,0,1,2,7,0,"Omar Narvaez",13338,553882
"Tomás Nido","DET",11,37,0,4,2,0,0,0.27027027,0,0.48,0.342857142,0.361111111,0.342857142,0.3141988433069653,0.27849414613511825,100.73285497175458,-0.5021302904933691,-0.47017135262585374,0.5296114683151245,0.13640036834666439,31,12,0,0,0,0,1,0,1,10,12,35,0,"Tomas Nido",13755,621512
"Travis Jankowski","- - -",26,50,0,8,2,2,0.06,0.24,0.044444444,0.323529411,0.244444444,0.285714285,0.288888888,0.2555093303018687,0.24831614202382613,56.666449359470356,1.2149893511086702,-1.353183106070726,-0.6639661630615592,-0.030390984542337227,34,9,2,0,3,0,0,1,1,12,11,45,0,"Travis Jankowski",13768,608671
